,id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel,leaguePoints,rank,wins,losses
472,a1E8yY24MNnJT1pVUZ2Y373Ol3vVKP6noJ5YEgJ0xOqNNNhh,qzYnn5u_6FrWqFQi7uwJFqa2xdPwzaT8pJzONLauO8fLMns,i7GX888SMivfYENhf9svZf8AtBPu6R1cU6LzyGbIUPZfSyxvhMebLX-LqvReFBOAti38O7cn33yyNQ,PZGNW ΚKK KMWTW,5736,1683745758627,166,774,I,120,96
473,-bIb7ih-JtM9l0tHAK2qYTIEoOtigoH7w9RkuddcZv7z_VCO,Oa62aZKnK_2VBOzL19T5ey6VEScI_ya8ig19dtMSu2YQg2CB41mYWh-y,QWvMI1H3_uGFS0IZ6k6CxnXy8VKjJEli_JCz-cxE356NVgXsZMuNI9y8dJFaPOzs5KtFuseXtq4Wog,Frαnk Castle,25,1683492774000,160,774,I,186,161
474,Oy5eUVdQUMfpd6SObd5mHMreKJritDlz7hzd7J4XKkuHeVqNMojGdhO5Ng,ejdpoouG40HpEjIamqBuR8Te35RzODH0kcjeiSu-dTfWO5TlVPO_FYbi,brRTaP2a00DIe6Eeua8GH_MKbSGIzSy19Kvw2vL9YEH_1IjZwVN23xXDnPaPCzhfj8wUKB2SfyS_6w,świnioujście,2076,1683661353000,103,774,I,144,118
475,1ZFtJm2ipVFZA3lq0gz_OxCfynHq89nTIrXet6IcfrBhy5s,DCgfGod5F-OVxoaSUgGKcogdBDW9W_RIyUibDyCPPXCqT6w,3i2gIxRupGZa93EsNOaCKXAsnmfliMXJ6FOhhfVpwkqJUKgy2MOxddiS2FBGvhSgEM2m0yjHhVBR6A,Monkey750,512,1683738443557,573,773,I,172,145
476,5icKEyuoDnk500XNY3rGRCazQZaBrnxnVt9s8y4JcfZorFg,Ns8YkNLb--eDQ7J23HjFt6FvZtBy9S_rcfQpF0OTYgLR_w,Wx1t_lhPU6tngT11fZZJnSiJT5BswZoXqGQcg39lxNRNQocbwZ0QGZ1-jIQzXCsxjvYAA35nI81IxA,Andolos,5029,1683742716672,1065,772,I,573,550
477,pQlrPMVtYEdahmnLg14Lndb1kAyWPe5bPsT1ZAuHojxpR2mSWSzztDxRgw,F_nW9mkEHykLKrVhIH1TlXVedpXFXfDJIJRfM-cGBxQxJqbVXvf3oO4U,agslXMcXRZzkgm1gwNucR_Isy2P8xuyngEVly_19JU--_7-UG9cjVSs4aQwyaRh8BUskjHpcvoaG9Q,dïsfruto,22,1683424158000,103,771,I,81,63
478,8gAM_z2SVH5EppPYwlUJoZ6mvXHXFwXCslgymz5Vq2ZVcFQ,FCSq3Y0QH09W9ZWkWEt4d9qAexUB8X87aZgg6UoPw3HeJg,nq6FvItzQF4_cA-DuGx5eGm5W2kzPleQ1qDIT7AdqSKoAf6xevuJegiZxYPd_8pCByrdppmSKcHo_Q,Mafia Baba,1392,1683740516975,702,771,I,177,149
479,QnoVZjdff4b15vLKw0y6ZdRan4k2xXq7hmjeAymd6HNPSTVJRwUPvsnrJw,xZIBrFw0iL3JAHtJ1JCtoa72Yta5hRRtmIf_ogEE3TiMoQh-wD6xmUf1,J6J6qHjMgqM3SUf7jLXKpJpVvW5ucQiTyzot31PXDU_OecTf7TpX2-1OyNx5R5h-9L-nAJ8zAdgZ7w,decay arc,13,1683422279000,47,771,I,98,51
480,6JxNmLvSoDLmeCPTUr3AA5IEzlUeb9NmBfs6n0t_1uE0spRGo0lRe8_l6g,ip3sSqCs9l6cusEXDIvV2KzKSSBT6Nc08oyxh_riwvCe5G0WB9UuJmrf,BK2mynuKz5gH9gT_4fYtp5NbiQGDS6u8bJdVSeLN3sfm7oYgqPvXxxxZ4tw4o4NFtU9rshSrgqj9FQ,FIGHT OR U LOSE,939,1683066393000,102,770,I,214,200
481,s8J4DtyzRi1tq3KS9o9FxK64Xkp61TSgz6BPMbcjmsUwHJxf,Rp5lFBfqsWueA3aypFXBagJtwJyYOLFgAAdyjTUhzOETISa8wTU_y9Qy,POnT4mMQ3xIPot7O-wnTBynN4YuJ8WLvMX-SEb2eqAp3YLyLpBqpfrTCmq1mdzyypXMFn_xiYCEvWg,TypicaI,5637,1683744309741,489,770,I,228,208
482,qhypeiZeMsTD5dqmeXkw-agFk3jAm_h_G37Hw02qXCN2j8M9,Y61RtvE0Kahfxd15RzRyOIqyJSVfIyQTvQpS0CF9Gx-2sNU,nZl2ixhb1xjfTdjh66VRXLdBqOY3eXuyYp9q8svYD8psfg2YR4NAjHdF9dE9hcEafNwjy9RfFHt3yA,Kuþuś,3879,1683740267316,496,770,I,347,315
483,bjedF9uBReyunPk3_CX0uWWQvDLk8fQv8WW646zeFDCLczGPgmW1_JKhLQ,ZROIiXYrkHD5CzdztgMYx9IdJKFXC60VT1fQT6z4WBtCKJaiux6zSN12,iU0a-z0Uo8T7rjWQYsoJ1lXdT2AxQ6w_LYFuP1CXzgSYg02kDwFQ3o4vfBvqrC2JtQJDVdyEPs614A,PriqtnoZakruglen,5213,1683675630083,191,770,I,212,183
484,nH6igoEriEQaAF1IOUgHA4ho_yBPxmdsh2lD_QFCijbZqISN,Ic2sUYMBbCHe-QfpwuokLrJIXaELBHRicJtLzrLzAAid1RQ,36LZ_AAC_wJkqCslVw0ZnHLn4bI6H6bDJYrL2MNElme622VnV9oZkigo4fFQCFf7MY6yS6_CosZX5g,tech movement,3231,1683540513000,199,770,I,153,130
485,M9zuMHdtEGrx_oJrNn5HR0hxyD8mciESRcIiF-o1ww1ckos,uQ0IvZlbuw_dvoxSanPPpTl10YPDLI67yhPN0_HXTA0kfw,YehwN4EuocU3s7RmjYLceDVqat8b5VxwM39FEx9edywF06ZUDNxR8avEkuz2WIRatDhs_MN33LOAjw,Kit Tayto,5723,1683660419000,578,770,I,104,72
486,xvpzY4p5P8UARB5GaMfImCfzh0CVcHFB1lJ4bVIQNCwODP4,XyZ79C1-ISaHbBAxsKEsl5ez75R5k5yRQaCqvZnTsw49wB4,bmWKLRBfksxQwKp7fF1elSyav0B2hDAnZPnc6V79brBtlXqPTgQEvajrR5F6YrSWNLPo010MyDxLNA, WindNa no Kaze,5749,1683566556000,683,769,I,136,116
487,86tvwa-lCq4HoNQvZV2E-yrPUYMZbnHgl0dF1BFbEPk2ziU,R2InDdjJ0LkS7SOJHLl_ySAT4Jeret0Efqhn-CKCsqTAc2A,twegByw9qACFsi7tN0W8DFli3xjaa5MUclC13YX5BrGYgRNb-YorlfmWKcIGNCR8SY8Avlh1cpsR_Q,AlmightyDvck,5814,1683746069537,449,769,I,269,125
488,wqvaFevZl0sYyuMCAXOLhWCmiMZYv_BR9k9Fo3FX98pWzH_92cfE5D8CYA,1vfF8TNttJYwkEUrp2wrDxmEQC9SEG-dk4e_qUrUr0KPsGXIQ02_ZDF1,LNDbUDhqbyiD_XWJC-3ZdZKaj8QpfsuMP3ikGbTt7CkOsWkCTdVLgZ94DuHE5p0EqNqjLpdl2BWBfA,Raion Garcia,1588,1683659592000,152,769,I,145,132
489,jqMu691DJ3A8D1GI15GpT11p6LUjNNYdk8cheZ0NQQ_tYas415cS9xIecw,VMrhP0loC-rwdF3XV28zSbt3raq7-T0PTxJFeN_7U0HItyCmHYEuG_KQ,tdPlVU7fn9IL7W5NaxHYE965w2dK8aD6afB5gwKbRGAjjwUoEV5hOSbl5n33MPNrlFetD-4dX5MFYA,prόmøá,5675,1683704722211,71,769,I,169,115
490,XDtpHmS4JgPgmRaZR_Nt8Gtv3jtThQG86-PdMJiF_eoryKY,tYTfgfuy_DuBB2g3i8Xlxub6BQyqrLYlUxawwqRDAYIxHmE,IBzo6LL0AT-0faq1VznGhe2YBrWMGbpld-9cDLeN2KegCrEv1HDL9vYKzR6UxZT_EBYwNjEWnd3BSw,TTV lolnukes,22,1683705832788,316,768,I,96,67
491,kiJbsf-pbYDzeErs0YA57FcFMsPQoGREKyzjl_sYDO-uVV-3ICz2PmMBzQ,7OLBrtH0h5hoZ0sLKC_abMMwrYEcwlcEyldFk7A1Z_PdYRz2Hr62R8dl,ArtEW-oyjK6T3rIW2YLob04TqhC2htiRD_uXldgBTDUqtdtRI224biDZoJixVlc3pbaRwcX14-X6Jw,Ali Najab,5583,1683592694000,298,768,I,293,264
492,lW5Xq6uPl3q6Z2iqXD2EMNgd_Vr1-zAl3IgvczbeDRJU-kI,nYqZzwkF3bnRViwYZBOLjHt5k7P_wJ29wUHTN3Yrc6dAIu8,RMtJUAXaDgHO8ieS0ekJCkGwzh2SPEmcnNGk1mHQMzJuzVk1S9WcD7kefKMPu49NiciZTevt2uQsUg,ardaffler,616,1683561337000,308,768,I,139,112
493,fVf4Fx2GGsM6kGQvBXt7F_BB9zP1LOyZcbaknQjQrbEPpBLv1nV8UoYuUg,tvi2G_XOyRpf4AcKVsqw9uZG1yT3ff_frpwUnZYjW_hyUA5FhxfhU8Em,SH3VHNXHkCE8CEiYm9laevjCaqqG6hwXcEQYbmEbDI_lRqByVyJr2XuTppQSeSTMm5QDVbLfc72OzQ,25032023e,5530,1683712829045,60,768,I,91,65
494,46cvMENFKAaLkoxaz2vTHMYjmQagLvPLqbDctfkn1gZcH9Y,o7BrSm0FT29oKIpxLJ8nY8FLMEBlKMWwYFiV6m-74635xOc,l_xIamrwlhlTq0-yAz4k1vhP2QUvx8x7afJt9lnnXT4YjuBtwh1URttHLR1cX8OM-MuGQsEAfoP6Ug,not elchi,4020,1683618898000,223,767,I,258,223
495,24z4PP7S0mKEMnexzqINZbXczTme3ju_ODTRuqAb0aqKeuhc4dA_Sg0Ujw,R3dR8azCPidxWVCsMyjUussoRJCTjj86wYdf1bAhoNqr2YB1Ja-HT84E,W0NcvMYux_lBqypJhXFq4nE4ju5xUgRqW3iANeuS2rqhMc4KI8UF5V7YgYtcYhN0zWghzbLDGF7cNw,PLATEMIC,5430,1683650647000,183,767,I,315,284
496,niML0lv28lPWqu0PoNNpbY55dzA-uOMjFFZXFh686EAS4UUZxDTXIxCbZQ,BlH88__b-s8lMQeB7l-13K6DEeghRps5Syns2VpZAb7wZFwuj1EhGx7_,UY7OkMJBIi4QcvRbo5YWTpxAJxeq__tcZXPyk1y6P_S68gY35cGCuomoKkEEp-qRPlLheJhMi8wAng,Zero To One,5743,1683742637352,112,767,I,126,111
497,Yrm6THA3nxToSx0N9wR8StzyKyg7DbazvHPq_-HzXC89zwPh,9d3dmn595ON1aaTw3ZxUOmZZ4KAMpKIWL_5jKzmo4vXVISg,hZYtBqyfDJ8y5QtYEe_PS0RavymOuPzLJ-41dQOl_A-kwYp8Cjghks1ojo3tiH_O25vTqJQxZICqSg,JohnPorkCalling,5585,1683485273000,698,767,I,216,197
498,kPHZw4u0awbyKfNvjYe5GJiJeKA6vogQx5E-1-tqwb8QnQI,QFObwhsjAFfVb7YIqeKPT430ZvOhBKNY6vxw31T-kbcGi7c,va_nvVj4FA2GmMfCSl9UrZz6ZoXFBJCHXSpb99mYCPkgyZuSgUZJSh-yg7ajzhmskeQAvwNsUFYI-Q,Dopaminw,5251,1683742030624,791,767,I,437,409
499,oIW1ytKF8kYsXD1pyWRDltuHmiGiANUAmHbii4YSz7hlmbc,RkAWaKFmozFGZwflw57L82iYt4-CKm7teCwDPc2g1mMDPg,Gm2EDlhrUfDLq4FEvpUxaSx5gWAXpDo8HKYIqaqyURIMjPrRPURxdST_xAAa74F4fwNYm2s9e60UXw,blonde mina,20,1683732798929,742,767,I,189,159
500,mN43C0Xx1CpCnWZYVjNhS678yKJ10R5HnTB8NJrTDDn7Z_g,ZoSP6Oz0dPthtyzPBLlw28j2x7rdZeHd7zwOtk7pwthoOD8,DlVAFhvnbgYvvBIvjAgnMi6Y75PlooaMCT1c1fKAY9sHT5kViZv7-yBkw77G-62AB-8c5Yqms2ljtg,Zergsting,27,1683473755000,568,766,I,149,129
501,yIVnCn2cmqttcWsJsspYZgopR7hH0hTqhUAlY3mh8ILWF-w,sAjHhBhlen6nmUBRlMm7ryOhNZhJVLeg5HqMND_4rsQ3rw,HgyoxfdxyVK2UPZ9--u9btgcZVd6Vi3kadi4sK8Is91lkX-DYQypWMAclp_ckesjTrDo18ZHV8qzQQ,Furuy,5335,1683408999000,761,766,I,233,213
502,uE8UQTe_HLffhFA8NQfSNEqdXytJO7BKb1CDMg6HKv5i2fyx04oVprxv2Q,qqM7Z0Nj6Ze0zqWMmV5dK2w4mKTlWxxL9ZrtheZoVR6EyZFlqDzH3s5t,GFktd26NmeIjOZTDuSUFJk_ebIyF4ZiFOZkntaBNv7DDyEcQwY0XFeXBaHKTkWMb4aPTXoIl6oqrjA,Billy butcher0,25,1683739837208,133,765,I,485,445
503,LnalABL6ZzoQJ9gj3CdFgGc3vG1hhu9RAvsPg-2G-QsM5F0-OlXlMCDsxA,woCltgQ8hG3_uYRiWMLBYK89e80kTtwJ53C76x8JWah6AEOHU69GPfXV,1xsW8JH75cUzr2Pz0G4B68eMdaBjR7lLRbdSD1YVmK1J_cwEDPa119WKtUyD89aWn60RVnwhHV4jNQ,Røgεn,1150,1683736753987,119,765,I,207,174
504,Ct3SL6D5iZ140vzf8FNxiC5yty-QPqUMKDFfvGsLBqKjOlc,pehJfDDqdcWfisBQQUWBxlUBBbs85O9geIGpsz4vQW-BpeI,l1nc4PMA6j_V0B4Zlrg82aBANlHTBpc6hlnB1iWQFy2L-61raJGj5-TtM7ZBAVhrLkyjQzCr8lbayw,OMG HE HAS A GUN,5736,1683670446112,422,765,I,175,150
505,yYYeThqSCKhebthjhNYFtNulvMgwHrq5phu-vOWOr8kUUazK,wWQfb0t9MJ-gBcXBIwCmxyasuPPNWSL-AdgybLcnwZA6PuiDXLgZm7SV,MfLgM4ve26OyD9qWlmzC8G6J_NnEUdK8fAQZrywKKlkQaSdU0mOzxExDaaIpVaYxE3rWV2MabJeznQ,Pegao,7,1683674411726,533,765,I,144,119
506,wsOO3cgKN6WQx98260pLKd_9snLzrT1tW2XzsxXag20iTDE,bkluoyGIwWOb8rS7IKtila4LL9BXSsevVq_gc5T52J2wi9I,Ri4zwIVVZvdTYcD3pzAB6_rhxjgEv6OK6iGTLrTAs9_lX7klXUAkHLgCpTDc6x6tNznBq3KAHVx4pQ,VININE Rafe,5530,1683665799000,666,765,I,147,128
507,XNHLr54jgLqoAWwkfSdkmLB5HFfF8cV1QwDlm-fL2x-Ui9k1,66whGWmD-_bDJUVY_8cfOKiPyO8OtDUMflb9WbOroTwAC_pREN3DuXta,sVMkkIeAcHd8xrVGaWRyyTAyQqPax2Ts-BDNvf-gu3Fc3ejSU4vxtBumSklsdzzV0PE4mpjv2wsFXQ,Random Eboy,5675,1683746443286,150,764,I,114,81
508,dUweLHjCTOVrtWo7kEFLxEJap2Il8567bN3eBTUf9OePKx8,l6tck4GREQBbtwYZ6kupGiGEjsdJ53brhWN1A8Qq290XIS8,0kfOibGWaA-d3yKH-kH7Hs2_A-YCDwEcHnoMV1YYijkIva4__ZGeOBIyP11_WNpxpfXrb8vrmwpUSQ,srpedrofelix,682,1683563764000,236,764,I,178,155
509,eEAgR2ZXpx0S91gjfRJ88WTJHua6wx26drX3U8pXoO0WpKeSBSO4p6GBGQ,pEt2sE47RYXjpP_HepRpIb6gAx7HekDWu7dqUUK6ovTpIJUiUtqNP0Yk,Ix0f3bhBfRoEUu--skkt85wAgoeND8Y7CjZip0A9pG5QLAKqx6dx9Q1oPypTaaptbc8vNbJuzXt88Q,sataru6418719074,29,1683710807563,329,764,I,151,125
510,g6sCpO7a4fuvU4f-KkccqYJyTvRjh8pWcut6_b5nCpvKFck,7QKuFSDDGLQTuFYf-025oj5-2BFrN9ZEYYru_Cm68quQ_w,a3DMXWEdAE5iodZQE3wKLInUysi4ofTJ4SL5JvpUCBvwwvjckrfqe60VF8lvrmfDvbP8LWXz-HYprA,ukko2000,4,1683736832879,197,763,I,159,128
511,HMGOQ9NWo56NZioexAGe_k8LkqnEM3juA882oNVi39QnLSW-QOogNgwt-A,D54xN7QT-0gs3KyN-Ytx3nKPA2st9sLoxAScOGxG_2WC6ObifqF4E6LO,Lqxs2vv1TdbxvtHwcAyXGcdYBk-tozFx6fqE9MPOcxr5xszbFZlQzBn-1f0IHYzxW4dGd3q3P-6JOA,Zhones9,7,1683424158000,160,763,I,171,150
512,V2cvOZoM_GHG0iIlF5ljmRFNDk0_pltt-yLX25SB2tAovsRdEU-iYf5xkw,asCQmaXA38sG7LB1X0PQxLHrYHt7m9ISpH-BVG3jDMvY_rH_HoAhq9u_,9gPdzAKwspyybWlBb6FN8cGg8wdN6L4NTdrUCERtPq0v1vWLEo78gSeMMIiB2_aJsKX_y442mlJJag,Zevelse,3798,1683727042761,55,763,I,154,119
513,vgMEm8yvjeTMO3Ip7SjkFTbI0NGHe2vW_aYes8s9hgtKGE0,-l6RZ3we0cYZyvJeZxZLH4gt8gWQH2982JvHiVwCrz5j0A,ByFR_JaCi56MFkwI1j_8eZI9pSrZyT3mP1qucRl3icWBebQiSoQxdlR6Nwv7U84OyXlhFmrRFUZz8Q,Husum,1151,1683741617696,442,763,I,108,86
514,9UFfnK-WlxoPw0r4okeT4rslFYwbm1-S2AHGY0a5QQDt2b0c,sNiWq7ZcmEiuno8oFnMHBc1TGtBkCfOR2_RHXVoPNz0gbr2M4k5yRHzD,NhapGEoV1DimJj2EMnuOvCMn2ire3FLVZN-Qbtt-_2Mff5TLceeA5yw1wVSv_Q2NtV7o1AU746yF7g,pure empathy,5735,1683690338318,689,763,I,126,104
515,uDvC6iC7YSRb1qbkacG7Jb2SV_EduxsHdX3eFrD35swDgHD-LHm_DbQ25Q,AbBmQnhvlLIesygtEsle754vDI3AxABk-6Zi-2EX0jQbWL6gBtaIfBFw,_3sJfx41MW5F0l4lGQ3vxFZOMIRrv7YjC6xC_06d0R38PwKa6Jlr376_8MAi0YBgEXZYmBznT1C7Dw,Împreună,4793,1683728466980,75,762,I,276,228
516,qHHSRRblAaquNCf1XSBonfirp7Ld2h6Z0S0mEXQosUizeLF9YKF5cNUogw,IoQcVRTJ3wfmr56-0AZDZbhbEzAy7Zobr45p81vnm3H59jaUSiThzAB5,FtTOusfJMvjpIhPEW3LhtdASs6GZoZcUkRLtNu0Q6sDqT9XDPGHsJD4rgqB3lXxbLalTzBgBluQ-Qw,x9 Zilean,4829,1683670898933,471,762,I,243,217
517,E7Et6OvfC1xY_m0bIPEJCSCcuNTRW3COIKM7I2V6FzhHhyg,r93-8zVOF5mkwct4dOVlVlHOnSWuPUgz6HkIN7_0zhPtopU,LFHnm6xbSrJfXRA3pP_nXLHrhhOau7UyUnWBaejkF4J8kNqLK0Bje7_9v7-XNdeI-qwrlGtzNWIVQA,1121214319214,8,1683733403801,183,762,I,157,134
518,D_CijT79DRftQ-STFSDSP_ZVrABRNfi02eRKjMEnt0DWtWw,s5BNQOQqazvdiJjuxUGGZGUj1DtPPvDSM2rvX0cO_fRz3Ak,70sHVKws5_B6TqsZn1ZZ6IEC0FxywyrFcEeyIqrv4X20ZDF1y8W00pGSvCEvnEqZwyxw0NYJDZ0-ug,Makeee,588,1683737489887,784,762,I,194,181
519,Bq6uW_0qJaldJKL3Vp-BdPpWUCTB9pCAe1cGaEVNTekkNJk,FdbzF4dKFxMPOYOAL6_eHDf7M6lrCQIUAO2LeHOLRx8X6CM,ONdZo6zhFYQR0zHoD6KV5bb-YhWlL6mGdcdH5dxl4JMGteE3-wPP36yENpPv-9eq2M2FBKVItdD0nQ,SERGIOELTWITTERO,5254,1683735684409,1011,761,I,289,266
520,AHEO8nzx5NOzFEXvDUGlW5q_HC2uNSaGJly-08NxHtcBVGLODtc95SZibQ,HOi2ObCAH3fg6MBTPHXXAen6vts7akqQt3YGo6YlFwrh7cEC0_L7U7WZ,1JeCwZZvw2WMgO1Nd7gDhCVshIu6iGo58HJVTZiDdwA1Mot1_qBUk_B2f83Z0Cj8K6iYxlRbW8CanA,HateIovePain,1588,1683617146000,261,761,I,104,77
521,zmCPESOj01Vw8KzKi61cUyHb1n8OT-8yTWIX0Y3wKKbbbSk,msmLEJ5ceT--OeixuvDmWcNWHjZYeXtmyfJy-arNtCt90Q,ymln9B78Kc3xY1Ws1YrFwfZdIi2IR1YRYo2Sb4a8CCiRDKQsh6-Mhgut5gwtrTUYKl1c2bvG4jvFeg,Terrible Puns,4793,1683659615000,427,761,I,167,135
522,BHm_N6BzW5YQDOBXOd5iRXCgOGObjONE4_HnIE-IPF674piSJxvUckT_HQ,3zz97HRsA_XVYIbKh2jl_XJH8Jiaijv-qqpEjHwM87uinH-q1d6tNMp6,oFNBmOiULfj7Uy4RchIt-joQy4C1VYRe7q5c3iv2FxrP0Db5MjnW70i3xtG3svLCg_y3VHi-qnOGog,T1 18 0,777,1683718947279,106,761,I,161,142
523,GvjW9LD-DzinmW7w7r6w1HQNeMbHCOQwdO8vIcj6wbXlNBc,UrVWZ8G1y9UqjrIiWYLGXlonuowDXQbmCHhp_8f-Fa-ixQ,coNLCBLWOT_ASWMJ7IZA1izOE5suUE3gIt3SbwKomsB1rp8ob_lytnDXw9_e6xPJxYVbmXd-VN0a6w,LoidAnyaYorBond,3545,1683718815754,808,761,I,210,185
524,MBHWhuGkNnEc2ydQqqydQIhwaavCPfXtYPwUmJc72mIf814RSwYalJfiLw,GDkATDZ8Xis3HO3ymYj3-v4idStsfYAHDAs0VaCmInYbXSbDEtAFOQi-,hVSyQHzcdn9_OEBAZDXWooBL9vyaRyelQAIdEHtJg9xEcjsre-bZMpcLW9_-8_ufoT7gPAJrwNS6_w,BAHAHHAHAHAHAHHA,746,1683745785032,136,760,I,315,259
525,Y05hirxRk1C0duEkfDFMOIP0k_LVzRaFI9lb65iKsyPZwSo,IBJltHAnaSdCSHZbMD2_ivxAwFbc7OAbNk-tvWFdKN1HauY,0FnUtPUE_6gdiLxvTdGRgLwcQdttjSVna4zqr1lOp0OMzTSPFlMdIFu-PbGtUgD4JZuAyQei_KhImw,Ryuin,1437,1683685961359,421,760,I,106,86
526,e0YrURnzQrY0W_YMT14eJZPB8P_2JQYb6fC-HIST6anfNWg,54ZnSobsnZda9YS0Jls-t8bFxh3DUSXJw4CuUPqp18WTeE0,KuvxAV5saCfv-DvjTinAGs27hOZPzdH4aIATB4XP1Lr7hBNUXRLEaIXRDe-cHjKB5iLf5nL0B0mzcQ,Xerxail,1151,1683738467967,473,760,I,180,154
527,5d4qI2th42GaptkK5m2cz_QEB_NykUgOMsvZE_Rm4KuTQIM,EANQGEyHlkhvwIRDiZHCOG0nvn42mWPGm0PPyueL6kMmIA,TsoR_45_9dxo7PByMbqXg3s1R9Q07AdyGAXET4jDnm6nDtMb6sZL-HfW9uxQiy4Oakzp5OyCEgMDyw,IMagnussI,4508,1683743116498,648,760,I,88,51
528,0vdC0GlfoDOIkxkSWIf2MRmnUO-iQZO3uKygvE9mr0Ub8iQDB7E_DwZqoA,Q9gsfB_BqMtYqgf7yQWQZzIv1guyV-Wo4Q17vDNWivEMn5CNtU_WIKNd,MYdSwtE5yHluetdEg_67G-45M68io6NKUXJIb677CFqdw3eRW-BXYzB7kaCKDqa0WAS047oq33-3Rw,23103,29,1683156998000,63,760,I,200,167
529,XH99GstIcDK1Fw-2ZGzDyYSkgK9eBTQ4P1J-k774iqdChX4vXPZJh5Mdgg,67GV-X5DtFRm74Zjtnl69Xr4xsxvMcdyBGx0XujIUPfoBqL8Ry3oms71,sc1_UAkoNzdUZ7PXbFxL4qk4qAcuQGLrx5xAz6wsYlE_FhnI_57QDCgJoT5QE9H7BaBuBnKYliKqKw,SinfulSamson,750,1683666721353,308,760,I,268,240
530,WUQa5-X7PF22RUK-PTqQWGS-XrVp-f-Yh2ZuRgeuRLGzm9Q,5Q-c95ySbdmawg2R7SoX_a1aQ3fijHwTsiUa-lE0G9cf0Q,4S3R2td2DofHRIA2UHMLoBLD5-JLNgsQoOEAv-oomvqSZ2BUJAU_wF5W2rKkNa3B2JhMnV2Dj338Zw,Nicolø,539,1683655019000,842,760,I,367,340
531,hLbZpP8MJ-gWfcKCtcemkcmWJPY8VITKug4dwkBijNZIZ0o,EU4zj7l3RyMPOWe3DjZdCJMAq0qJzfRJBhtk3TQ0EirpfA,Xuw3qog6lUa2TmFE1qw_SN4NP1fk9Qrp4ucRIGhzgETyIoWCfK-nJa84phSddl5VMSjgQz8Fpi52hQ,sparapaw,5584,1683729941179,636,760,I,266,243
532,z0hoC83xcKN11wkcdXpBKs-YcBUtfZbLQB3fn4_FNIUCsX9JXv-Eb73-4w,uxh0GtRY0Re9Az4u8tnoUEADJWwcQRU1RKxzPznFEmSABnEmXTCZsB2I,SRlmf4o93jbm7qG4xwNX11lnsUQw4CUveYj1HSNZYzw1yvOUQuZ8i9aI3KUyAVlh8k3Nc0byPVD2sA,Lamb Dux,939,1683652401000,184,759,I,187,158
533,OiKHCAmWa8-nw4HbYkoOWCviBowwNpV38aYPM5NJwlOgYj4,eq5gMhK__k-7JriuzTowkC04nD_Nnzb-IaWfJDFqwK1m_A,uvpYC80ZYpE7sGpCKDCG6jkZjBTKmDE23S1NYw8c1fP961NrsXpbpHMnpbg9QTNJbeZIZt9-IL-PVQ,420EbishSlayer,7,1683584322000,105,759,I,52,27
534,mV5dMbOiQMLK91ToVNxcVhlyhCmAsyXi5GgpY4KcPhMLX3o,kk25JGUlAh9X0qGgpHuaJIzamM8laYPydpazH0OqUP68KQ4,hdRdjVyLWxt08sbe-ROcSXQueDjwsRVHvKwO0gFHIMmHm3BVqwgEgum5a92aAmq6HLotJiZLgVMPew,Facen,5814,1683733724808,579,759,I,242,230
535,8O0m1w5UCt8IJ7g9qSdhvFwDOI3aJTkIOuyJxwcXBP76Edk,csKv2SXivzPWh_yOA1bAvDGDTV_BtiAi5SWElsUfMzy4vOc,QOGqCEVIrOY7Mk1EHpOA7n2bP54fR1C_oa83i-VkGpUu_U8A-rC_-S9M-FLc8K3sQvZbXbrfPPKumw,Davy1,5584,1683749025203,590,759,I,192,171
536,0gJIGs-OpvQ8b_xY15p9UFkrUoUMJ_t08si7kgg__RmcldguDLiU-zxRAg,X8BvDrO9qrHEoQ5Td84StmWhKgYFPd0ox9OSFEB3LpdLC1uF4ed7aAg_,OzhowcIIvRivpgbUkj21cGxB97vtCeSwo8FlC79fMEy5z7P6dt8HxLfArx8WpBokzV59IquFVnJ3Ig,ke ai xiao rui,29,1683668365980,82,759,I,150,124
537,d1LI41mCNj4cDMO4StbzuJGsM4FqT-gS_QbYmp6N39-LK1GuK50oPQbbhQ,jlzurD1Ivu-QwmrcoeL0gyT_sBru2hgZcl3wVUj-zboQlAkYX3cuCHO1,skeL5-Kfj5v_3oOnYqIg3FrsGm_jq69sweBNRm8LBTecmziFAf74ZimbE6xCMs_X48DbWfLQo_L-_Q,MeistroFunAcc,907,1683664085000,46,759,I,117,82
538,b_o3hc8I5-mZEcnmoggo5aNWPEg-uyUU9i-xKoP7uaYU4oA,ZeDgaUg2X4O_ZgCM9pMTigR3y_brnRlER1lG7F9oXg4PyA8,xtrdANIzlz_BBX6CbDNQf2oWHZ4XX_l5OWWCSjdPwsM5pL5BAjUzXLpPfPes6-dJsCkiIO9PIj6hGA,JuJuTw0,5414,1683743785437,642,759,I,401,376
539,7IGtKJRdCwAspAxxEn9m9ltt-z4Lj10xS7Oq5wx_7Ne5EkE,VduDTTBUjZ22KNpqHjga0NlTf0cHOpm70xCNT7Nko04fcyw,3E8j9S0Ocee7MdEV8UYf78HU07LjUl25KtMxsUi8nYCzlppaMsBnrKUTHYnCiIG0OSVaQBh2-pJ7Pg,El minion,3493,1683659302000,1288,759,I,464,440
